selYear,sgBrandNm,coNm,alwaysWorkerCnt
2021,기술혁신형 중소기업(이노비즈),농업회사법인 팜앤피아 주식회사,17
2021,기술혁신형 중소기업(이노비즈),주식회사세미웰전자,12
2021,기술혁신형 중소기업(이노비즈),유니웰(주),16
2021,기술혁신형 중소기업(이노비즈),씨앤에치아이앤씨(주),20
2021,기술혁신형 중소기업(이노비즈),주식회사 뉴온,9
2021,기술혁신형 중소기업(이노비즈),(주)코주부비앤에프,24
2021,기술혁신형 중소기업(이노비즈),한국메탈실리콘(주),9
2021,기술혁신형 중소기업(이노비즈),(주)소베텍,49
2021,기술혁신형 중소기업(이노비즈),(주)에이치엠솔루션,13
2021,기술혁신형 중소기업(이노비즈),(주)혜동,53
2021,기술혁신형 중소기업(이노비즈),(주)푸드웨어,587
2021,기술혁신형 중소기업(이노비즈),(주)두레,104
2021,기술혁신형 중소기업(이노비즈),(주)블루폼,13
2021,기술혁신형 중소기업(이노비즈),(주)동산코리아,18
2021,기술혁신형 중소기업(이노비즈),수정전자산업(주),24
2021,기술혁신형 중소기업(이노비즈),주식회사진미순창식품,15
2021,기술혁신형 중소기업(이노비즈),주식회사 에스씨엘,16
2021,기술혁신형 중소기업(이노비즈),(주)세광테크,23
2021,기술혁신형 중소기업(이노비즈),(주)영타운에프에스,131
2021,기술혁신형 중소기업(이노비즈),(주)삼화기계,23
2021,기술혁신형 중소기업(이노비즈),주식회사써지덴트,37
2021,기술혁신형 중소기업(이노비즈),주식회사태주정밀,17
2021,기술혁신형 중소기업(이노비즈),주식회사은서테크,24
2021,기술혁신형 중소기업(이노비즈),제이엔제이주식회사,15
2021,기술혁신형 중소기업(이노비즈),모아테크(주),19
2021,기술혁신형 중소기업(이노비즈),주식회사무한정보기술,38
2021,기술혁신형 중소기업(이노비즈),(주)선진환경,7
2021,기술혁신형 중소기업(이노비즈),하얀손산업주식회사,19
2021,기술혁신형 중소기업(이노비즈),미두산업,10
2021,기술혁신형 중소기업(이노비즈),주식회사 가린시스템,15
2021,기술혁신형 중소기업(이노비즈),주식회사 만호미트 농업회사법인,22
2021,기술혁신형 중소기업(이노비즈),극동전자정밀(주),90
2021,기술혁신형 중소기업(이노비즈),주식회사 한국소방엔지니어링,41
2021,기술혁신형 중소기업(이노비즈),우영정보통신주식회사,38
2021,기술혁신형 중소기업(이노비즈),대성금형,37
2021,기술혁신형 중소기업(이노비즈),(주)레오컴,15
2021,기술혁신형 중소기업(이노비즈),(주)효성조명,22
2021,기술혁신형 중소기업(이노비즈),(주)선경테크,54
2021,기술혁신형 중소기업(이노비즈),(주)태화,21
2021,기술혁신형 중소기업(이노비즈),(주)에스티이지,29
2021,기술혁신형 중소기업(이노비즈),(주)에스투비코퍼레이션,31
2021,기술혁신형 중소기업(이노비즈),주식회사준성,18
2021,기술혁신형 중소기업(이노비즈),(주)디앤에이치텍,11
2021,기술혁신형 중소기업(이노비즈),세창에스엠(주),36
2021,기술혁신형 중소기업(이노비즈),주식회사 매스티지,22
2021,기술혁신형 중소기업(이노비즈),휴보닉,27
2021,기술혁신형 중소기업(이노비즈),피닉슨컨트롤스 주식회사,89
2021,기술혁신형 중소기업(이노비즈),(주)엘앤제이테크,25
2021,기술혁신형 중소기업(이노비즈),(주)도비즈,15
2021,기술혁신형 중소기업(이노비즈),주식회사 어큐진,20
2021,기술혁신형 중소기업(이노비즈),(주)대한축산유통,28
2021,기술혁신형 중소기업(이노비즈),(주)반석퓨리텍,18
2021,기술혁신형 중소기업(이노비즈),주식회사유라마,25
2021,기술혁신형 중소기업(이노비즈),(주)스위트코리아,16
2021,기술혁신형 중소기업(이노비즈),(주)에이치티에프,22
2021,기술혁신형 중소기업(이노비즈),주식회사 진양MTS,27
2021,기술혁신형 중소기업(이노비즈),(주)한일아이엔디,11
2021,기술혁신형 중소기업(이노비즈),(주)압타머사이언스,31
2021,기술혁신형 중소기업(이노비즈),신화산업전기(주),32
2021,기술혁신형 중소기업(이노비즈),주식회사소프트보울,17
2021,기술혁신형 중소기업(이노비즈),(주)스마트코리아피씨비,116
2021,기술혁신형 중소기업(이노비즈),(주)현진아이엠,22
2021,기술혁신형 중소기업(이노비즈),(주)퓨처젠,269
2021,기술혁신형 중소기업(이노비즈),에코마인,23
2021,기술혁신형 중소기업(이노비즈),(주)동일수지,28
2021,기술혁신형 중소기업(이노비즈),(주)에스엠테크,11
2021,기술혁신형 중소기업(이노비즈),에스케이테크윈(주),10
2021,기술혁신형 중소기업(이노비즈),(주)디에이치로지스틱스,9
2021,기술혁신형 중소기업(이노비즈),(주)충전공영개발,28
2021,기술혁신형 중소기업(이노비즈),주식회사 조이포코리아,19
2021,기술혁신형 중소기업(이노비즈),농업회사법인(주)피피에스,73
2021,기술혁신형 중소기업(이노비즈),성우TECH,20
2021,기술혁신형 중소기업(이노비즈),농업회사법인주식회사세인식품,37
2021,기술혁신형 중소기업(이노비즈),엠티에스컴퍼니,22
2021,기술혁신형 중소기업(이노비즈),아진하이텍,18
2021,기술혁신형 중소기업(이노비즈),(주)엘에스티에스,13
2021,기술혁신형 중소기업(이노비즈),제이엔피이엔지,16
2021,기술혁신형 중소기업(이노비즈),주식회사제이앤코슈,45
2021,기술혁신형 중소기업(이노비즈),박스뱅크주식회사,41
2021,기술혁신형 중소기업(이노비즈),주식회사진오텍,17
2021,기술혁신형 중소기업(이노비즈),(주)엘프시스템,27
2021,기술혁신형 중소기업(이노비즈),주식회사경인엔지니어링,37
2021,기술혁신형 중소기업(이노비즈),(주)에이치앤디테크,19
2021,기술혁신형 중소기업(이노비즈),주식회사솔루파인,13
2021,기술혁신형 중소기업(이노비즈),메카니칼토탈솔루션(주),58
2021,기술혁신형 중소기업(이노비즈),주식회사 대석프로토,33
2021,기술혁신형 중소기업(이노비즈),주식회사 성원피에프,44
2021,기술혁신형 중소기업(이노비즈),주식회사 투게더앱스,68
2021,기술혁신형 중소기업(이노비즈),청암이앤씨 주식회사,34
2021,기술혁신형 중소기업(이노비즈),주식회사에코이노텍,21
2021,기술혁신형 중소기업(이노비즈),(주)한신콘덴서,24
2021,기술혁신형 중소기업(이노비즈),선봉유압기계(주),20
2021,기술혁신형 중소기업(이노비즈),(주)유컴패니온,48
2021,기술혁신형 중소기업(이노비즈),(주)제이더블유씨네트웍스,39
2021,기술혁신형 중소기업(이노비즈),(주)이노티브아이엔씨,17
2021,기술혁신형 중소기업(이노비즈),(주)에너지코리아,15
2021,기술혁신형 중소기업(이노비즈),우드뱅크주식회사,19
2021,기술혁신형 중소기업(이노비즈),플레이버팝스주식회사(Flavorpops),15
2021,기술혁신형 중소기업(이노비즈),나이프플러스(주),45
2021,기술혁신형 중소기업(이노비즈),대림정공(주),15
2021,기술혁신형 중소기업(이노비즈),비룡전자(주),80
2021,기술혁신형 중소기업(이노비즈),네오마루 주식회사,30
2021,기술혁신형 중소기업(이노비즈),(주)넥스블루,14
2021,기술혁신형 중소기업(이노비즈),주식회사 라이언게임즈,67
2021,기술혁신형 중소기업(이노비즈),(주)에이엠시스템,36
2021,기술혁신형 중소기업(이노비즈),(주)쎄미콤,50
2021,기술혁신형 중소기업(이노비즈),(주)이아이씨엔,19
2021,기술혁신형 중소기업(이노비즈),유한회사 이원마린,19
2021,기술혁신형 중소기업(이노비즈),(주)씨와이디정보기술,30
2021,기술혁신형 중소기업(이노비즈),에이치에스티주식회사,15
2021,기술혁신형 중소기업(이노비즈),한국방진방음(주),35
2021,기술혁신형 중소기업(이노비즈),주식회사에스와이테크,48
2021,기술혁신형 중소기업(이노비즈),유한회사 홍석,25
2021,기술혁신형 중소기업(이노비즈),"(주)폰트리(PONTREE CO., LTD.)",43
2021,기술혁신형 중소기업(이노비즈),주식회사 대성글로벌,13
2021,기술혁신형 중소기업(이노비즈),기프트레터(주),9
2021,기술혁신형 중소기업(이노비즈),(주)아이디에스엘티디,15
2021,기술혁신형 중소기업(이노비즈),(주)아세아 에프에이,29
2021,기술혁신형 중소기업(이노비즈),주식회사 두현아이티에스,13
2021,기술혁신형 중소기업(이노비즈),가피아,21
2021,기술혁신형 중소기업(이노비즈),(주)그루기술,32
2021,기술혁신형 중소기업(이노비즈),주식회사온품,95
2021,기술혁신형 중소기업(이노비즈),이패스(주),9
2021,기술혁신형 중소기업(이노비즈),(주)로프캠프,21
2021,기술혁신형 중소기업(이노비즈),(주)대원기전,11
2021,기술혁신형 중소기업(이노비즈),베스트에프에이(주),37
2021,기술혁신형 중소기업(이노비즈),(주)이앤에스티,148
2021,기술혁신형 중소기업(이노비즈),(주)필리아테크놀러지,27
2021,기술혁신형 중소기업(이노비즈),(주)한국공업엔지니어링,270
2021,기술혁신형 중소기업(이노비즈),(주)에스피씨아이,22
2021,기술혁신형 중소기업(이노비즈),알미늄프라자(주),17
2021,기술혁신형 중소기업(이노비즈),주식회사피엘티,32
2021,기술혁신형 중소기업(이노비즈),동도테크(주),31
2021,기술혁신형 중소기업(이노비즈),(주)성우테크,32
2021,기술혁신형 중소기업(이노비즈),(주)에이치디팩,16
2021,기술혁신형 중소기업(이노비즈),(주)윈투스시스템,24
2021,기술혁신형 중소기업(이노비즈),주식회사 통일포켓케이스,10
2021,기술혁신형 중소기업(이노비즈),주식회사포스켐,11
2021,기술혁신형 중소기업(이노비즈),주식회사스마비스,14
2021,기술혁신형 중소기업(이노비즈),신우몰드(주),16
2021,기술혁신형 중소기업(이노비즈),어넥스,22
2021,기술혁신형 중소기업(이노비즈),(주)대성정공,31
2021,기술혁신형 중소기업(이노비즈),(주)중앙엔지니어링건축사사무소,215
2021,기술혁신형 중소기업(이노비즈),유정치과기공소,21
2021,기술혁신형 중소기업(이노비즈),(주)진영케미칼,15
2021,기술혁신형 중소기업(이노비즈),(주)리플렉스,17
2021,기술혁신형 중소기업(이노비즈),(주)윤일정밀,81
2021,기술혁신형 중소기업(이노비즈),주식회사 모던,33
2021,기술혁신형 중소기업(이노비즈),(주)원테크놀로지,27
2021,기술혁신형 중소기업(이노비즈),(주)대성이앤비,18
2021,기술혁신형 중소기업(이노비즈),(주)경성인물,44
2021,기술혁신형 중소기업(이노비즈),프라임씰(주),42
2021,기술혁신형 중소기업(이노비즈),동일테크(주),29
2021,기술혁신형 중소기업(이노비즈),(주)오토코아,16
2021,기술혁신형 중소기업(이노비즈),(주)다우진유전자연구소,14
2021,기술혁신형 중소기업(이노비즈),(주)조인테크놀러지,17
2021,기술혁신형 중소기업(이노비즈),(주)지석엔지니어링,35
2021,기술혁신형 중소기업(이노비즈),피씨엠산업(주),10
2021,기술혁신형 중소기업(이노비즈),(주)샘터정보기술,13
2021,기술혁신형 중소기업(이노비즈),(주)반디프린팅,28
2021,기술혁신형 중소기업(이노비즈),(주)에코스,34
2021,기술혁신형 중소기업(이노비즈),주식회사 히코,20
2021,기술혁신형 중소기업(이노비즈),리더스코리아(주),29
2021,기술혁신형 중소기업(이노비즈),(주)액트로,61
2021,기술혁신형 중소기업(이노비즈),주식회사 테크피아,44
2021,기술혁신형 중소기업(이노비즈),(주)유일시스,23
2021,기술혁신형 중소기업(이노비즈),(주)엑스엠더블유,13
2021,기술혁신형 중소기업(이노비즈),티디이엔텍(주),21
2021,기술혁신형 중소기업(이노비즈),(주)제이에스푸드,22
2021,기술혁신형 중소기업(이노비즈),"현대비에스앤아이주식회사(HYUNDAI BS&I Co.,Ltd)",75
2021,기술혁신형 중소기업(이노비즈),(주)엠씨미디어솔루션,10
2021,기술혁신형 중소기업(이노비즈),(주)태성이앤지,34
2021,기술혁신형 중소기업(이노비즈),(주)지여이앤씨,35
2021,기술혁신형 중소기업(이노비즈),농업회사법인 주식회사 아그로비즈,17
2021,기술혁신형 중소기업(이노비즈),키노톤코리아(주),40
2021,기술혁신형 중소기업(이노비즈),(주)한성금속,10
2021,기술혁신형 중소기업(이노비즈),(주)네스필러피케이지,21
2021,기술혁신형 중소기업(이노비즈),(주)한국나노정밀,35
2021,기술혁신형 중소기업(이노비즈),주식회사스타메드,99
2021,기술혁신형 중소기업(이노비즈),(주)비즈아이시스템,14
2021,기술혁신형 중소기업(이노비즈),주식회사태진중공업,23
2021,기술혁신형 중소기업(이노비즈),(주)케이씨엠월드,21
